ticket_id,created_date,channel,category,priority,agent,team,first_response_minutes,resolution_hours,status,resolved_date,csat_score,region,country,response_sla_met,resolution_sla_met,month,week,day_of_week,hour_of_day
TKT-000114,2024-02-05 23:00:00,Chat,Booking Modification,High,Agent_001,Team_Delta,32.0156899298782,3.560248829562662,Resolved,2024-02-06 02:33:36.895786,5.0,APAC,India,False,True,2024-02,2024-02-05/2024-02-11,Monday,23
TKT-000115,2024-04-26 06:00:00,Chat,Payment Issue,Medium,Agent_013,Team_Alpha,48.6451085713462,26.584456643272375,Resolved,2024-04-27 08:35:04.043916,5.0,APAC,Thailand,False,False,2024-04,2024-04-22/2024-04-28,Friday,6
TKT-000116,2024-11-04 16:00:00,Self-Service,Cancellation Request,Low,Agent_004,Team_Delta,15.561043310870469,117.64419642942822,Resolved,2024-11-09 13:38:39.107146,4.0,Americas,Brazil,True,False,2024-11,2024-11-04/2024-11-10,Monday,16
TKT-000117,2024-12-30 19:00:00,Chat,Booking Modification,Medium,Agent_007,Team_Delta,61.40521846859426,11.512174100273088,Resolved,2024-12-31 06:30:43.826761,2.0,APAC,Thailand,False,True,2024-12,2024-12-30/2025-01-05,Monday,19
TKT-000118,2024-08-01 04:00:00,Chat,Payment Issue,Medium,Agent_001,Team_Delta,33.0482178319956,8.828594936803952,Resolved,2024-08-01 12:49:42.941772,3.0,Americas,USA,False,True,2024-08,2024-07-29/2024-08-04,Thursday,4
TKT-000119,2024-09-07 19:00:00,Chat,Cancellation Request,Low,Agent_002,Team_Gamma,30.60212902552471,65.37020623965779,Escalated,,,EMEA,UK,False,False,2024-09,2024-09-02/2024-09-08,Saturday,19
TKT-000120,2024-03-14 05:00:00,Chat,Property Question,High,Agent_016,Team_Delta,5.127836311457713,0.8677579406054635,Resolved,2024-03-14 05:52:03.928586,1.0,EMEA,UAE,True,True,2024-03,2024-03-11/2024-03-17,Thursday,5
TKT-000121,2024-11-11 14:00:00,Chat,Account Access,Low,Agent_014,Team_Alpha,97.7923422114097,106.95606312234383,Resolved,2024-11-16 00:57:21.827240,1.0,APAC,Japan,False,False,2024-11,2024-11-11/2024-11-17,Monday,14
TKT-000122,2024-09-22 14:00:00,Phone,Property Question,Low,Agent_005,Team_Alpha,110.46672488991469,25.277553216502735,Resolved,2024-09-23 15:16:39.191579,4.0,EMEA,UAE,False,False,2024-09,2024-09-16/2024-09-22,Sunday,14
TKT-000123,2024-10-14 04:00:00,Chat,Cancellation Request,Medium,Agent_025,Team_Gamma,155.13962637145391,22.83617591305108,In Progress,,,EMEA,France,False,True,2024-10,2024-10-14/2024-10-20,Monday,4
TKT-000124,2024-03-10 22:00:00,Email,Account Access,Medium,Agent_014,Team_Gamma,86.80919863856234,4.944513690181436,Resolved,2024-03-11 02:56:40.249285,2.0,EMEA,UK,False,True,2024-03,2024-03-04/2024-03-10,Sunday,22
TKT-000125,2024-05-15 02:00:00,Chat,Refund Request,Critical,Agent_017,Team_Alpha,1.1523471444557827,0.5,Resolved,2024-05-15 02:30:00.000000,2.0,APAC,Thailand,True,True,2024-05,2024-05-13/2024-05-19,Wednesday,2
TKT-000126,2024-07-12 04:00:00,Chat,Payment Issue,High,Agent_012,Team_Alpha,22.30777791508902,14.432864035365276,Resolved,2024-07-12 18:25:58.310527,2.0,EMEA,France,True,True,2024-07,2024-07-08/2024-07-14,Friday,4
TKT-000127,2024-02-14 03:00:00,Social Media,Booking Modification,High,Agent_020,Team_Delta,1.0,3.369580557691827,Resolved,2024-02-14 06:22:10.490008,1.0,Americas,USA,True,True,2024-02,2024-02-12/2024-02-18,Wednesday,3
TKT-000128,2024-10-04 20:00:00,Chat,Technical Issue,Low,Agent_012,Team_Delta,16.68503183817328,207.5143410171496,Resolved,2024-10-13 11:30:51.627662,5.0,APAC,India,True,False,2024-10,2024-09-30/2024-10-06,Friday,20
TKT-000129,2024-05-11 13:00:00,Phone,Property Question,Low,Agent_003,Team_Gamma,26.73229697966013,35.662250613727295,Resolved,2024-05-13 00:39:44.102209,1.0,Americas,Brazil,True,False,2024-05,2024-05-06/2024-05-12,Saturday,13
TKT-000130,2024-09-03 11:00:00,Email,Refund Request,Medium,Agent_021,Team_Beta,40.91910799664624,67.2678499095461,In Progress,,,APAC,Singapore,False,False,2024-09,2024-09-02/2024-09-08,Tuesday,11
TKT-000131,2024-04-22 05:00:00,Chat,Technical Issue,Low,Agent_021,Team_Delta,25.982613789430243,187.69001225040978,In Progress,,,APAC,Thailand,True,False,2024-04,2024-04-22/2024-04-28,Monday,5
TKT-000132,2024-05-31 03:00:00,Self-Service,Property Question,High,Agent_002,Team_Delta,6.818403037045365,1.9806167447386915,In Progress,,,APAC,Thailand,True,True,2024-05,2024-05-27/2024-06-02,Friday,3
TKT-000133,2024-08-15 02:00:00,Chat,General Inquiry,Medium,Agent_021,Team_Beta,12.514552163431645,38.73254926969167,In Progress,,,APAC,India,True,False,2024-08,2024-08-12/2024-08-18,Thursday,2
TKT-000134,2024-03-10 07:00:00,Social Media,Property Question,Critical,Agent_025,Team_Delta,2.058044395238488,0.5,Resolved,2024-03-10 07:30:00.000000,2.0,APAC,Thailand,True,True,2024-03,2024-03-04/2024-03-10,Sunday,7
TKT-000135,2024-08-21 00:00:00,Chat,Booking Modification,Low,Agent_021,Team_Beta,342.615149773158,54.65597746476831,Resolved,2024-08-23 06:39:21.518873,1.0,APAC,Japan,False,False,2024-08,2024-08-19/2024-08-25,Wednesday,0
TKT-000136,2024-11-04 00:00:00,Social Media,Refund Request,Medium,Agent_015,Team_Beta,267.4435405584428,49.22210295163634,In Progress,,,APAC,Australia,False,False,2024-11,2024-11-04/2024-11-10,Monday,0
TKT-000137,2024-02-24 10:00:00,Chat,Payment Issue,Medium,Agent_011,Team_Alpha,52.086495265571905,23.359301701607812,In Progress,,,APAC,India,False,True,2024-02,2024-02-19/2024-02-25,Saturday,10
TKT-000138,2024-10-09 08:00:00,Email,Refund Request,Low,Agent_010,Team_Beta,101.92220016843956,12.734116952272506,Resolved,2024-10-09 20:44:02.821028,1.0,APAC,India,False,True,2024-10,2024-10-07/2024-10-13,Wednesday,8
TKT-000139,2024-09-01 08:00:00,Phone,General Inquiry,Medium,Agent_018,Team_Beta,55.464136767586524,23.015781993050737,Resolved,2024-09-02 07:00:56.815175,3.0,APAC,Thailand,False,True,2024-09,2024-08-26/2024-09-01,Sunday,8
TKT-000140,2024-11-09 14:00:00,Social Media,Technical Issue,Medium,Agent_023,Team_Gamma,66.45984190043934,54.676130969989714,Resolved,2024-11-11 20:40:34.071492,4.0,Americas,Brazil,False,False,2024-11,2024-11-04/2024-11-10,Saturday,14
TKT-000141,2024-08-20 07:00:00,Social Media,Property Question,Medium,Agent_022,Team_Gamma,60.44776645237063,64.27885412775854,Resolved,2024-08-22 23:16:43.874860,5.0,Americas,Canada,False,False,2024-08,2024-08-19/2024-08-25,Tuesday,7
TKT-000142,2024-08-18 10:00:00,Phone,Cancellation Request,Low,Agent_023,Team_Gamma,10.252898824373515,65.79956184591549,Resolved,2024-08-21 03:47:58.422645,3.0,Americas,Canada,True,False,2024-08,2024-08-12/2024-08-18,Sunday,10
TKT-000143,2024-07-02 21:00:00,Social Media,Cancellation Request,Low,Agent_024,Team_Delta,44.578682061170966,14.694510796563463,Resolved,2024-07-03 11:41:40.238868,4.0,APAC,India,False,True,2024-07,2024-07-01/2024-07-07,Tuesday,21
TKT-000144,2024-06-05 04:00:00,Chat,Cancellation Request,Medium,Agent_021,Team_Gamma,18.93276312464662,49.02573148399112,Resolved,2024-06-07 05:01:32.633342,2.0,APAC,India,True,False,2024-06,2024-06-03/2024-06-09,Wednesday,4
TKT-000145,2024-01-28 15:00:00,Chat,Property Question,Low,Agent_002,Team_Alpha,55.30233418406973,105.43835294644319,Resolved,2024-02-02 00:26:18.070607,3.0,APAC,India,False,False,2024-01,2024-01-22/2024-01-28,Sunday,15
TKT-000146,2024-03-24 06:00:00,Chat,Refund Request,Low,Agent_007,Team_Alpha,50.64875107022877,32.95206443297611,Escalated,,,APAC,Japan,False,False,2024-03,2024-03-18/2024-03-24,Sunday,6
TKT-000147,2024-11-29 02:00:00,Email,Technical Issue,Low,Agent_007,Team_Alpha,185.6275834255901,9.700503843853781,Resolved,2024-11-29 11:42:01.813838,4.0,Americas,USA,False,True,2024-11,2024-11-25/2024-12-01,Friday,2
TKT-000148,2024-03-03 07:00:00,Email,Booking Modification,Low,Agent_024,Team_Delta,165.21103709775053,99.68259453804484,Resolved,2024-03-07 10:40:57.340337,3.0,Americas,Brazil,False,False,2024-03,2024-02-26/2024-03-03,Sunday,7
TKT-000149,2024-05-17 16:00:00,Email,Cancellation Request,Low,Agent_007,Team_Beta,1.0,103.85614696581557,Resolved,2024-05-21 23:51:22.129077,1.0,APAC,India,True,False,2024-05,2024-05-13/2024-05-19,Friday,16
TKT-000150,2024-06-05 19:00:00,Chat,Refund Request,Low,Agent_023,Team_Beta,42.182280780861646,7.658480404378698,In Progress,,,APAC,Australia,False,True,2024-06,2024-06-03/2024-06-09,Wednesday,19
TKT-000151,2024-08-06 00:00:00,Phone,Cancellation Request,Medium,Agent_014,Team_Alpha,43.97723917670575,81.85852410015795,Resolved,2024-08-09 09:51:30.686761,1.0,Americas,USA,False,False,2024-08,2024-08-05/2024-08-11,Tuesday,0
TKT-000152,2024-03-18 05:00:00,Chat,Property Question,Medium,Agent_025,Team_Beta,5.766086710925713,18.278364641380804,Resolved,2024-03-18 23:16:42.112709,3.0,EMEA,UK,True,True,2024-03,2024-03-18/2024-03-24,Monday,5
TKT-000153,2024-10-01 09:00:00,Chat,Refund Request,Medium,Agent_024,Team_Beta,3.323700555491451,182.59236058312962,In Progress,,,APAC,India,True,False,2024-10,2024-09-30/2024-10-06,Tuesday,9
TKT-000154,2024-02-23 19:00:00,Email,Technical Issue,High,Agent_002,Team_Beta,26.438672000321453,3.5328121836088404,Resolved,2024-02-23 22:31:58.123861,3.0,APAC,India,True,True,2024-02,2024-02-19/2024-02-25,Friday,19
TKT-000155,2024-05-29 05:00:00,Phone,Cancellation Request,Medium,Agent_002,Team_Delta,27.12282498545537,18.28879026818577,Resolved,2024-05-29 23:17:19.644965,5.0,EMEA,UK,True,True,2024-05,2024-05-27/2024-06-02,Wednesday,5
TKT-000156,2024-11-10 18:00:00,Phone,Refund Request,Medium,Agent_023,Team_Beta,87.1097974486975,11.136927845978555,Resolved,2024-11-11 05:08:12.940246,2.0,APAC,India,False,True,2024-11,2024-11-04/2024-11-10,Sunday,18
TKT-000157,2024-10-30 08:00:00,Email,Booking Modification,High,Agent_015,Team_Beta,26.020997771760232,13.752687336237306,Resolved,2024-10-30 21:45:09.674410,1.0,Americas,Brazil,True,True,2024-10,2024-10-28/2024-11-03,Wednesday,8
TKT-000158,2024-03-09 04:00:00,Chat,General Inquiry,Medium,Agent_011,Team_Delta,100.7277874971879,14.075264248355564,Resolved,2024-03-09 18:04:30.951294,3.0,APAC,India,False,True,2024-03,2024-03-04/2024-03-10,Saturday,4
TKT-000159,2024-06-03 00:00:00,Email,Booking Modification,Medium,Agent_010,Team_Gamma,2.2265411800328123,40.447570329154146,Resolved,2024-06-04 16:26:51.253185,4.0,APAC,India,True,False,2024-06,2024-06-03/2024-06-09,Monday,0
TKT-000160,2024-01-30 02:00:00,Chat,Booking Modification,Medium,Agent_003,Team_Alpha,9.26796204543313,1.9942276613862422,Resolved,2024-01-30 03:59:39.219581,2.0,APAC,Thailand,True,True,2024-01,2024-01-29/2024-02-04,Tuesday,2
TKT-000161,2024-07-16 09:00:00,Email,Refund Request,Medium,Agent_017,Team_Delta,15.803113591304468,55.88398884507512,Resolved,2024-07-18 16:53:02.359842,4.0,APAC,Japan,True,False,2024-07,2024-07-15/2024-07-21,Tuesday,9
TKT-000162,2024-02-05 14:00:00,Email,Payment Issue,High,Agent_009,Team_Delta,2.1967379748948073,6.064392748118792,Resolved,2024-02-05 20:03:51.813893,2.0,EMEA,UAE,True,True,2024-02,2024-02-05/2024-02-11,Monday,14
TKT-000163,2024-12-06 04:00:00,Chat,Technical Issue,Low,Agent_015,Team_Alpha,79.74012816759861,0.5,Resolved,2024-12-06 04:30:00.000000,4.0,APAC,Australia,False,True,2024-12,2024-12-02/2024-12-08,Friday,4
TKT-000164,2024-08-31 23:00:00,Chat,Refund Request,Low,Agent_014,Team_Beta,192.52024831225384,18.46966878555617,Resolved,2024-09-01 17:28:10.807628,1.0,APAC,India,False,True,2024-08,2024-08-26/2024-09-01,Saturday,23
TKT-000165,2024-11-04 00:00:00,Self-Service,Refund Request,Low,Agent_019,Team_Beta,362.35827684952585,15.50425444033183,Resolved,2024-11-04 15:30:15.315985,3.0,EMEA,UAE,False,True,2024-11,2024-11-04/2024-11-10,Monday,0
TKT-000166,2024-09-29 00:00:00,Self-Service,General Inquiry,Low,Agent_017,Team_Delta,264.409306010174,66.88213028037174,Resolved,2024-10-01 18:52:55.669009,3.0,APAC,Thailand,False,False,2024-09,2024-09-23/2024-09-29,Sunday,0
TKT-000167,2024-08-06 17:00:00,Email,Payment Issue,Low,Agent_022,Team_Gamma,73.35194258544908,46.6963549795957,Escalated,,,APAC,Australia,False,False,2024-08,2024-08-05/2024-08-11,Tuesday,17
TKT-000168,2024-08-03 12:00:00,Chat,Technical Issue,Medium,Agent_020,Team_Alpha,45.53781758541757,4.17643683087995,Resolved,2024-08-03 16:10:35.172591,5.0,APAC,Thailand,False,True,2024-08,2024-07-29/2024-08-04,Saturday,12
TKT-000169,2024-03-12 03:00:00,Chat,Booking Modification,High,Agent_017,Team_Gamma,3.9340384420006274,1.780764583215947,Resolved,2024-03-12 04:46:50.752500,3.0,APAC,Singapore,True,True,2024-03,2024-03-11/2024-03-17,Tuesday,3
TKT-000170,2024-08-29 07:00:00,Email,Cancellation Request,High,Agent_016,Team_Delta,7.737798614490229,4.208005281927856,Resolved,2024-08-29 11:12:28.819015,1.0,EMEA,France,True,True,2024-08,2024-08-26/2024-09-01,Thursday,7
TKT-000171,2024-08-18 15:00:00,Social Media,Refund Request,Low,Agent_020,Team_Gamma,245.92312148571165,1.4280184109921001,In Progress,,,APAC,Singapore,False,True,2024-08,2024-08-12/2024-08-18,Sunday,15
TKT-000172,2024-07-24 11:00:00,Chat,Cancellation Request,Critical,Agent_008,Team_Delta,1.0,1.1037313539081104,Resolved,2024-07-24 12:06:13.432874,2.0,EMEA,UK,True,True,2024-07,2024-07-22/2024-07-28,Wednesday,11
TKT-000173,2024-05-26 06:00:00,Phone,Property Question,Medium,Agent_007,Team_Alpha,34.24098050942646,27.20146670877802,Resolved,2024-05-27 09:12:05.280152,2.0,EMEA,France,False,False,2024-05,2024-05-20/2024-05-26,Sunday,6
TKT-000174,2024-01-09 10:00:00,Chat,Cancellation Request,Low,Agent_012,Team_Gamma,247.43774962423703,35.006502496855255,In Progress,,,EMEA,Germany,False,False,2024-01,2024-01-08/2024-01-14,Tuesday,10
TKT-000175,2024-06-24 18:00:00,Self-Service,Property Question,High,Agent_001,Team_Gamma,1.9517989688091912,5.469305013842071,Resolved,2024-06-24 23:28:09.498050,3.0,Americas,Canada,True,True,2024-06,2024-06-24/2024-06-30,Monday,18
TKT-000176,2024-07-01 21:00:00,Email,General Inquiry,Medium,Agent_012,Team_Alpha,182.16891003536531,9.490624233750722,Resolved,2024-07-02 06:29:26.247242,4.0,APAC,Thailand,False,True,2024-07,2024-07-01/2024-07-07,Monday,21
TKT-000177,2024-04-06 23:00:00,Phone,Booking Modification,Medium,Agent_025,Team_Alpha,1.0,4.85301297303346,Resolved,2024-04-07 03:51:10.846703,3.0,EMEA,UAE,True,True,2024-04,2024-04-01/2024-04-07,Saturday,23
TKT-000178,2024-11-29 12:00:00,Chat,Property Question,Low,Agent_006,Team_Delta,260.71321406788036,79.64978415787995,Resolved,2024-12-02 19:38:59.222968,2.0,Americas,Canada,False,False,2024-11,2024-11-25/2024-12-01,Friday,12
TKT-000179,2024-05-02 03:00:00,Email,Refund Request,Medium,Agent_016,Team_Delta,19.64020737704496,84.98101229585536,Resolved,2024-05-05 15:58:51.644265,5.0,Americas,USA,True,False,2024-05,2024-04-29/2024-05-05,Thursday,3
TKT-000180,2024-11-20 01:00:00,Chat,Cancellation Request,High,Agent_018,Team_Delta,2.135392229872287,4.289174395550137,Resolved,2024-11-20 05:17:21.027824,2.0,EMEA,France,True,True,2024-11,2024-11-18/2024-11-24,Wednesday,1
TKT-000181,2024-01-09 05:00:00,Chat,Booking Modification,Medium,Agent_019,Team_Delta,7.704598182572459,8.73366561249219,In Progress,,,APAC,Japan,True,True,2024-01,2024-01-08/2024-01-14,Tuesday,5
TKT-000182,2024-10-23 21:00:00,Social Media,Property Question,Medium,Agent_023,Team_Delta,54.35593220456145,17.179482036708162,In Progress,,,APAC,Japan,False,True,2024-10,2024-10-21/2024-10-27,Wednesday,21
TKT-000183,2024-03-21 10:00:00,Social Media,Payment Issue,Medium,Agent_003,Team_Alpha,92.05974823941834,76.02642275006967,In Progress,,,APAC,Thailand,False,False,2024-03,2024-03-18/2024-03-24,Thursday,10
TKT-000184,2024-09-18 23:00:00,Social Media,Booking Modification,High,Agent_003,Team_Gamma,15.369266056834705,7.054379445343651,In Progress,,,Americas,Canada,True,True,2024-09,2024-09-16/2024-09-22,Wednesday,23
TKT-000185,2024-06-27 10:00:00,Email,Refund Request,Low,Agent_005,Team_Beta,316.9451090844149,140.85189334219072,In Progress,,,EMEA,France,False,False,2024-06,2024-06-24/2024-06-30,Thursday,10
TKT-000186,2024-04-14 15:00:00,Phone,Cancellation Request,Medium,Agent_003,Team_Beta,83.16878378487736,9.5534811741898,In Progress,,,EMEA,UAE,False,True,2024-04,2024-04-08/2024-04-14,Sunday,15
TKT-000187,2024-01-28 11:00:00,Chat,Account Access,Low,Agent_019,Team_Delta,1.0887409164128008,59.746671860243,Resolved,2024-01-30 22:44:48.018697,4.0,EMEA,UAE,True,False,2024-01,2024-01-22/2024-01-28,Sunday,11
TKT-000188,2024-04-27 03:00:00,Chat,Refund Request,Medium,Agent_005,Team_Beta,49.81211220104438,38.10857894173303,In Progress,,,APAC,Singapore,False,False,2024-04,2024-04-22/2024-04-28,Saturday,3
TKT-000189,2024-10-22 18:00:00,Chat,Technical Issue,Medium,Agent_014,Team_Gamma,16.34930746929011,20.34567275281141,In Progress,,,APAC,Singapore,True,True,2024-10,2024-10-21/2024-10-27,Tuesday,18
TKT-000190,2024-09-29 18:00:00,Email,Booking Modification,Low,Agent_021,Team_Gamma,72.72629942335678,36.0601351825085,Escalated,,,Americas,Canada,False,False,2024-09,2024-09-23/2024-09-29,Sunday,18
TKT-000191,2024-03-23 18:00:00,Email,Cancellation Request,Medium,Agent_016,Team_Delta,4.443746033388364,19.216395225888803,Resolved,2024-03-24 13:12:59.022813,4.0,EMEA,Germany,True,True,2024-03,2024-03-18/2024-03-24,Saturday,18
TKT-000192,2024-12-13 10:00:00,Chat,Booking Modification,Medium,Agent_025,Team_Beta,14.91407225676457,45.4783116063781,Resolved,2024-12-15 07:28:41.921783,5.0,EMEA,France,True,False,2024-12,2024-12-09/2024-12-15,Friday,10
TKT-000193,2024-05-01 07:00:00,Email,Account Access,Low,Agent_001,Team_Alpha,120.18457466850316,118.88990486616693,Escalated,,,APAC,Australia,False,False,2024-05,2024-04-29/2024-05-05,Wednesday,7
TKT-000194,2024-03-13 06:00:00,Phone,Booking Modification,Medium,Agent_017,Team_Alpha,11.087519196854295,2.874071932571338,Resolved,2024-03-13 08:52:26.658957,4.0,APAC,Singapore,True,True,2024-03,2024-03-11/2024-03-17,Wednesday,6
TKT-000195,2024-03-17 19:00:00,Email,Payment Issue,Low,Agent_011,Team_Delta,125.13704227260084,60.56044897539162,Escalated,,,APAC,Australia,False,False,2024-03,2024-03-11/2024-03-17,Sunday,19
TKT-000196,2024-12-27 16:00:00,Chat,Cancellation Request,Medium,Agent_009,Team_Gamma,115.39654861439,60.144701734152754,In Progress,,,APAC,Thailand,False,False,2024-12,2024-12-23/2024-12-29,Friday,16
TKT-000197,2024-05-04 00:00:00,Chat,Payment Issue,Low,Agent_021,Team_Beta,1.0,10.42021598602623,In Progress,,,APAC,Thailand,True,True,2024-05,2024-04-29/2024-05-05,Saturday,0
TKT-000198,2024-03-22 15:00:00,Chat,Payment Issue,Medium,Agent_004,Team_Gamma,69.33187954671708,19.169673096848484,Resolved,2024-03-23 10:10:10.823149,3.0,APAC,Singapore,False,True,2024-03,2024-03-18/2024-03-24,Friday,15
TKT-000199,2024-08-27 23:00:00,Chat,Property Question,High,Agent_002,Team_Delta,15.3798229619645,0.5598023356379977,Resolved,2024-08-27 23:33:35.288408,3.0,APAC,India,True,True,2024-08,2024-08-26/2024-09-01,Tuesday,23
TKT-000200,2024-10-05 22:00:00,Email,Booking Modification,Medium,Agent_009,Team_Gamma,2.1489795406244205,2.890740829051324,Resolved,2024-10-06 00:53:26.666985,2.0,APAC,Japan,True,True,2024-10,2024-09-30/2024-10-06,Saturday,22
TKT-000201,2024-04-09 09:00:00,Email,Booking Modification,Low,Agent_022,Team_Beta,187.37327481581764,112.53897848274721,Resolved,2024-04-14 01:32:20.322538,1.0,EMEA,Germany,False,False,2024-04,2024-04-08/2024-04-14,Tuesday,9
TKT-000202,2024-07-16 08:00:00,Phone,Cancellation Request,High,Agent_025,Team_Gamma,3.8141163201914936,3.545488830780152,In Progress,,,Americas,Canada,True,True,2024-07,2024-07-15/2024-07-21,Tuesday,8
TKT-000203,2024-03-16 02:00:00,Email,Technical Issue,Medium,Agent_005,Team_Delta,13.90508033954992,28.011014198635035,In Progress,,,APAC,Japan,True,False,2024-03,2024-03-11/2024-03-17,Saturday,2
TKT-000204,2024-12-05 19:00:00,Phone,Property Question,Low,Agent_004,Team_Alpha,11.781785874990002,7.178946586058814,Resolved,2024-12-06 02:10:44.207710,3.0,APAC,Singapore,True,True,2024-12,2024-12-02/2024-12-08,Thursday,19
TKT-000205,2024-12-04 08:00:00,Chat,Cancellation Request,High,Agent_023,Team_Alpha,11.465775473678809,0.5,Resolved,2024-12-04 08:30:00.000000,3.0,EMEA,UAE,True,True,2024-12,2024-12-02/2024-12-08,Wednesday,8
TKT-000206,2024-10-02 16:00:00,Email,Property Question,Low,Agent_005,Team_Beta,82.75211476663698,106.16084314691096,In Progress,,,Americas,Brazil,False,False,2024-10,2024-09-30/2024-10-06,Wednesday,16
TKT-000207,2024-08-18 14:00:00,Phone,Cancellation Request,Medium,Agent_024,Team_Delta,19.19004404854974,20.510342344952505,Resolved,2024-08-19 10:30:37.232442,5.0,EMEA,France,True,True,2024-08,2024-08-12/2024-08-18,Sunday,14
TKT-000208,2024-06-18 05:00:00,Chat,Account Access,Medium,Agent_024,Team_Delta,8.317317050758025,0.5,Resolved,2024-06-18 05:30:00.000000,3.0,EMEA,UK,True,True,2024-06,2024-06-17/2024-06-23,Tuesday,5
TKT-000209,2024-01-11 22:00:00,Chat,Booking Modification,Medium,Agent_018,Team_Gamma,81.89425278978626,116.92021280532373,Escalated,,,APAC,India,False,False,2024-01,2024-01-08/2024-01-14,Thursday,22
